InputNet,MatchedNet,Design,SimilarityScore,Width,Height,PinCount
NET_TEST_4,NET_I0JS,Design_2,0.0016,1271.1789,480.5671,18.9
NET_TEST_4,NET_EF0P,Design_3,0.0016,1256.5806,741.5671,15.6
NET_TEST_4,NET_7Z2R,Design_4,0.0016,1273.5533,436.5574,9.7
NET_TEST_4,NET_AMAL,Design_4,0.0016,1262.8963,639.2266,6.2
NET_TEST_4,NET_D6A6,Design_7,0.0016,1289.9733,596.068,19.0
NET_TEST_4,NET_3JWI,Design_7,0.0016,1175.628,888.6953,11.6
NET_TEST_4,NET_3JWI,Design_7,0.0016,1293.0421,630.8492,4.9
NET_TEST_4,NET_VQ9A,Design_9,0.0016,1266.1718,764.1328,17.5
NET_TEST_4,NET_CA7K,Design_9,0.0016,1275.3829,416.947,9.1
NET_TEST_4,NET_I0JS,Design_2,0.0015,1318.4309,547.3349,4.6
NET_TEST_4,NET_XJPY,Design_3,0.0015,1287.3455,812.5056,3.6
NET_TEST_4,NET_NCG3,Design_3,0.0015,1307.5419,498.5359,4.6
NET_TEST_4,NET_NCG3,Design_3,0.0015,1343.1529,629.9519,12.3
NET_TEST_4,NET_UZFM,Design_3,0.0015,1233.8649,899.7212,14.9
NET_TEST_4,NET_MVEH,Design_4,0.0015,1301.0098,790.7316,18.0
NET_TEST_4,NET_QJTY,Design_5,0.0015,1292.405,760.5059,5.7
NET_TEST_4,NET_JSY9,Design_5,0.0015,1300.0614,716.3874,15.7
NET_TEST_4,NET_ABFO,Design_5,0.0015,1299.0391,815.8853,14.1
NET_TEST_4,NET_NJ4H,Design_6,0.0015,1265.5698,861.2204,4.6
NET_TEST_4,NET_KE9Y,Design_8,0.0015,1306.1377,646.2468,6.4
NET_TEST_4,NET_A2SI,Design_9,0.0015,1338.556,600.3619,7.7
NET_TEST_4,NET_UC3G,Design_10,0.0015,1333.0074,613.3478,4.7
NET_TEST_4,NET_MODF,Design_10,0.0015,1316.1694,447.4004,17.6
NET_TEST_4,NET_5U69,Design_2,0.0014,1295.5241,853.9757,15.8
NET_TEST_4,NET_DF91,Design_2,0.0014,1331.7927,853.6012,2.9
NET_TEST_4,NET_FVK3,Design_3,0.0014,1303.7986,825.656,14.8
NET_TEST_4,NET_FVK3,Design_3,0.0014,1293.5548,873.6468,15.7
NET_TEST_4,NET_EF0P,Design_3,0.0014,1337.8517,789.2315,19.1
NET_TEST_4,NET_DKBN,Design_4,0.0014,1388.134,539.2549,14.5
NET_TEST_4,NET_MVEH,Design_4,0.0014,1353.4479,771.3412,8.2
NET_TEST_4,NET_AMAL,Design_4,0.0014,1361.4543,519.1346,12.5
NET_TEST_4,NET_GTF3,Design_5,0.0014,1355.4416,454.884,15.3
NET_TEST_4,NET_QS96,Design_7,0.0014,1382.8396,447.4191,11.2
NET_TEST_4,NET_3YO9,Design_9,0.0014,1378.2963,463.7945,19.0
NET_TEST_4,NET_VQ9A,Design_9,0.0014,1323.2786,890.1976,2.7
NET_TEST_4,NET_VQ9A,Design_9,0.0014,1349.1482,661.6669,10.7
NET_TEST_4,NET_ZJ4R,Design_10,0.0014,1337.8861,780.6712,3.2
NET_TEST_4,NET_R32A,Design_1,0.0013,1451.7701,554.5775,5.6
NET_TEST_4,NET_GAD4,Design_1,0.0013,1406.4683,663.962,2.0
NET_TEST_4,NET_9UJ6,Design_2,0.0013,1418.8604,417.6084,7.9
NET_TEST_4,NET_WJXZ,Design_2,0.0013,1446.8265,653.8232,9.1
NET_TEST_4,NET_VZB1,Design_2,0.0013,1401.2936,574.382,10.6
NET_TEST_4,NET_VHAL,Design_2,0.0013,1438.9509,709.3115,17.9
NET_TEST_4,NET_LBME,Design_3,0.0013,1424.4803,462.577,19.6
NET_TEST_4,NET_UKQT,Design_3,0.0013,1396.7201,839.7433,16.2
NET_TEST_4,NET_ABFO,Design_5,0.0013,1412.5542,456.7744,15.3
NET_TEST_4,NET_EO9Z,Design_6,0.0013,1401.3364,780.9328,4.2
NET_TEST_4,NET_ZFOW,Design_6,0.0013,1389.4878,881.2878,15.9
NET_TEST_4,NET_Q2DC,Design_6,0.0013,1377.0374,859.8666,2.8
NET_TEST_4,NET_GW5C,Design_7,0.0013,1400.0353,737.9415,3.6
NET_TEST_4,NET_KE9Y,Design_8,0.0013,1428.6469,779.68,3.1
NET_TEST_4,NET_GLAL,Design_9,0.0013,1377.7189,799.6351,5.7
NET_TEST_4,NET_3YO9,Design_9,0.0013,1434.4563,737.1559,19.6
NET_TEST_4,NET_VQ9A,Design_9,0.0013,1410.7674,826.5284,9.1
NET_TEST_4,NET_JU0V,Design_10,0.0013,1410.636,513.8964,18.4
NET_TEST_4,NET_FMHB,Design_1,0.0012,1452.8013,850.5071,12.5
NET_TEST_4,NET_GAD4,Design_1,0.0012,1481.1839,496.3092,18.5
NET_TEST_4,NET_GAD4,Design_1,0.0012,1509.8823,461.4173,2.5
NET_TEST_4,NET_VJNW,Design_2,0.0012,1528.7239,608.0578,8.4
NET_TEST_4,NET_VJNW,Design_2,0.0012,1514.5609,513.9631,4.9
NET_TEST_4,NET_TIY8,Design_3,0.0012,1472.0199,428.1483,20.0
NET_TEST_4,NET_LBME,Design_3,0.0012,1456.369,431.0232,10.9
NET_TEST_4,NET_7YGN,Design_4,0.0012,1434.2781,816.7942,14.0
NET_TEST_4,NET_7Z2R,Design_4,0.0012,1501.8859,446.0504,6.7
NET_TEST_4,NET_ULY4,Design_5,0.0012,1457.4668,789.6018,18.6
NET_TEST_4,NET_BIJ6,Design_5,0.0012,1484.9961,530.1529,9.9
NET_TEST_4,NET_4IWA,Design_5,0.0012,1476.6724,522.5561,5.3
NET_TEST_4,NET_ABFO,Design_5,0.0012,1490.3096,788.8977,16.3
NET_TEST_4,NET_QS96,Design_7,0.0012,1483.654,639.6154,6.2
NET_TEST_4,NET_GW5C,Design_7,0.0012,1465.1549,455.5089,6.1
NET_TEST_4,NET_T4CJ,Design_7,0.0012,1514.0056,671.0077,9.1
NET_TEST_4,NET_DSWU,Design_8,0.0012,1465.1271,740.9049,5.9
NET_TEST_4,NET_KE9Y,Design_8,0.0012,1463.5987,887.6805,13.6
NET_TEST_4,NET_JQR1,Design_9,0.0012,1528.6515,541.1511,14.8
NET_TEST_4,NET_CZE6,Design_9,0.0012,1494.7537,406.9576,2.8
NET_TEST_4,NET_CA7K,Design_9,0.0012,1434.5186,864.9325,6.0
NET_TEST_4,NET_FMHB,Design_1,0.0011,1524.9794,883.1093,5.6
NET_TEST_4,NET_5U69,Design_2,0.0011,1523.777,770.7169,7.8
NET_TEST_4,NET_DAUG,Design_2,0.0011,1471.4283,895.105,10.6
NET_TEST_4,NET_TIY8,Design_3,0.0011,1490.643,868.5992,15.0
NET_TEST_4,NET_UZFM,Design_3,0.0011,1571.5646,787.5518,20.0
NET_TEST_4,NET_UKQT,Design_3,0.0011,1543.1307,721.9782,19.5
NET_TEST_4,NET_7Z2R,Design_4,0.0011,1533.2093,786.2556,5.3
NET_TEST_4,NET_MVEH,Design_4,0.0011,1519.3475,843.2164,14.1
NET_TEST_4,NET_AMAL,Design_4,0.0011,1508.4643,859.104,14.0
NET_TEST_4,NET_JSY9,Design_5,0.0011,1592.1912,525.9477,19.6
NET_TEST_4,NET_E3GE,Design_5,0.0011,1596.5273,477.8131,2.6
NET_TEST_4,NET_NJ4H,Design_6,0.0011,1564.7177,695.686,17.8
NET_TEST_4,NET_D6A6,Design_7,0.0011,1591.5326,547.4751,9.8
NET_TEST_4,NET_GW5C,Design_7,0.0011,1583.0759,634.9791,5.8
NET_TEST_4,NET_J2XO,Design_8,0.0011,1569.6892,567.295,10.7
NET_TEST_4,NET_J2XO,Design_8,0.0011,1476.4642,872.6777,18.3
NET_TEST_4,NET_GLAL,Design_9,0.0011,1573.0938,506.9777,20.0
NET_TEST_4,NET_N4P3,Design_9,0.0011,1556.2707,872.8281,4.1
NET_TEST_4,NET_UC3G,Design_10,0.0011,1538.0698,565.2265,8.5
NET_TEST_4,NET_UC3G,Design_10,0.0011,1569.272,574.3857,10.5
NET_TEST_4,NET_4ULB,Design_10,0.0011,1546.323,757.5446,16.1
NET_TEST_4,NET_4ULB,Design_10,0.0011,1509.8534,793.6828,5.8
NET_TEST_4,NET_ZNI0,Design_10,0.0011,1565.3697,572.0254,16.3
NET_TEST_4,NET_LD98,Design_10,0.0011,1584.2585,767.6214,19.0
NET_TEST_4,NET_WVKE,Design_10,0.0011,1540.2366,544.5658,2.2
NET_TEST_4,NET_9UJ6,Design_2,0.001,1563.5758,871.4934,11.8
NET_TEST_4,NET_4IWA,Design_5,0.001,1567.9117,872.0871,20.0
